Date,Time,Soc,Speed,Mode,LAT,LON,ALT,GpsSpeed,Temperature,Humidity,Weather,WindSpeedAv,Traffic,SpeedLimit
06/30/2021,09:40:00,93.360000,8.100000,D,33.986134,-6.724896,159.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:01,93.360000,8.100000,D,33.986134,-6.724896,159.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:02,93.360000,8.100000,D,33.986134,-6.724896,159.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:03,93.360000,8.100000,D,33.986134,-6.724896,159.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:04,93.360000,8.100000,D,33.986134,-6.724896,159.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:05,93.360000,8.100000,D,33.986134,-6.724896,159.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:06,93.340000,8.100000,D,33.986134,-6.724896,159.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:07,93.340000,6.990000,D,33.986134,-6.724896,159.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:08,93.340000,6.990000,D,33.986134,-6.724896,159.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:09,93.340000,6.100000,D,33.986134,-6.724896,159.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:10,93.340000,3.100000,D,33.986134,-6.724896,159.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:11,93.340000,3.100000,D,33.986023,-6.725298,152.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:12,93.340000,3.100000,D,33.986023,-6.725298,152.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:13,93.340000,3.100000,D,33.986023,-6.725298,152.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:14,93.340000,3.100000,D,33.986023,-6.725298,152.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:15,93.340000,3.100000,D,33.986023,-6.725298,152.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:16,93.340000,3.100000,N,33.986023,-6.725298,152.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:17,93.340000,0.000000,N,33.986023,-6.725298,152.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:18,93.340000,0.000000,N,33.986023,-6.725298,152.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:19,93.340000,0.000000,N,33.986023,-6.725298,152.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:20,93.340000,0.000000,N,33.986023,-6.725298,152.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:21,93.340000,0.000000,N,33.986023,-6.725298,152.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:22,93.340000,0.000000,N,33.986023,-6.725298,152.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:23,93.340000,0.000000,N,33.986023,-6.725298,152.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:24,93.340000,0.000000,N,33.986042,-6.725350,145.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:25,93.340000,0.000000,N,33.986042,-6.725350,145.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:26,93.340000,0.000000,N,33.986042,-6.725350,145.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:27,93.340000,0.000000,N,33.986042,-6.725350,145.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:28,93.340000,0.000000,N,33.986042,-6.725350,145.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:29,93.340000,0.000000,N,33.986042,-6.725350,145.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:30,93.340000,0.000000,N,33.986042,-6.725350,145.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:31,93.340000,0.000000,N,33.986042,-6.725350,145.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:32,93.340000,0.000000,N,33.986042,-6.725350,145.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:33,93.340000,0.000000,N,33.986042,-6.725350,145.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:34,93.340000,0.000000,N,33.986042,-6.725350,145.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:35,93.320000,0.000000,N,33.986042,-6.725350,145.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:36,93.300000,12.430000,D,33.986042,-6.725350,145.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:37,93.280000,14.870000,D,33.986042,-6.725350,145.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:38,93.280000,16.420000,D,33.986103,-6.725440,144.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:39,93.260000,17.530000,D,33.986103,-6.725440,144.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:40,93.260000,18.310000,D,33.986103,-6.725440,144.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:41,93.260000,18.750000,D,33.986103,-6.725440,144.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:42,93.260000,18.980000,D,33.986103,-6.725440,144.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:43,93.240000,19.750000,D,33.986103,-6.725440,144.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:44,93.240000,20.530000,D,33.986103,-6.725440,144.000000,4.815200,19.700000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:40:45,92.900000,20.860000,D,33.987865,-6.727389,140.000000,11.556479,19.700000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:40:46,92.900000,20.860000,D,33.987865,-6.727389,140.000000,11.556479,19.700000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:40:47,92.880000,20.970000,D,33.987865,-6.727389,140.000000,11.556479,19.700000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:40:48,92.880000,22.080000,D,33.987865,-6.727389,140.000000,11.556479,19.700000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:40:49,92.860000,23.640000,D,33.987865,-6.727389,140.000000,11.556479,19.700000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:40:50,92.840000,27.410000,D,33.986935,-6.728558,138.000000,11.556479,19.700000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:40:51,92.820000,28.410000,D,33.986935,-6.728558,138.000000,11.556479,19.700000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:40:52,92.800000,30.520000,D,33.986935,-6.728558,138.000000,11.556479,19.700000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:40:53,92.780000,30.520000,D,33.986935,-6.728558,138.000000,11.556479,19.700000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:40:54,92.760000,30.520000,D,33.986935,-6.728558,138.000000,11.556479,19.700000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:40:55,92.740000,30.520000,D,33.986935,-6.728558,138.000000,11.556479,19.700000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:40:56,92.720000,30.520000,D,33.986935,-6.728558,138.000000,11.556479,19.700000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:40:57,92.700000,30.520000,D,33.986488,-6.728938,138.000000,34.799080,19.700000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:40:58,92.700000,30.520000,D,33.986488,-6.728938,138.000000,34.799080,19.700000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:40:59,92.680000,30.520000,D,33.986488,-6.728938,138.000000,34.799080,19.700000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:00,92.660000,30.520000,D,33.986488,-6.728938,138.000000,34.799080,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:01,92.660000,30.520000,D,33.986488,-6.728938,138.000000,34.799080,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:02,92.660000,30.520000,D,33.986488,-6.728938,138.000000,34.799080,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:03,92.640000,30.520000,D,33.986488,-6.728938,138.000000,34.799080,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:04,92.640000,30.520000,D,33.986488,-6.728938,138.000000,34.799080,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:05,92.620000,30.520000,D,33.986488,-6.728938,138.000000,34.799080,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:06,92.600000,30.520000,D,33.986488,-6.728938,138.000000,34.799080,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:07,92.580000,30.520000,D,33.986488,-6.728938,138.000000,34.799080,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:08,92.560000,30.520000,D,33.986488,-6.728938,138.000000,34.799080,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:09,92.560000,37.400000,D,33.986488,-6.728938,138.000000,34.799080,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:10,92.540000,37.400000,D,33.986488,-6.728938,138.000000,34.799080,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:11,92.520000,37.400000,D,33.986488,-6.728938,138.000000,34.799080,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:12,92.520000,38.960000,D,33.986488,-6.728938,138.000000,34.799080,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:13,92.480000,39.960000,D,33.985291,-6.729927,141.000000,34.799080,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:14,92.460000,39.960000,D,33.985291,-6.729927,141.000000,34.799080,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:15,92.440000,39.960000,D,33.985291,-6.729927,141.000000,34.799080,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:16,92.420000,42.060000,D,33.985291,-6.729927,141.000000,34.799080,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:17,92.400000,42.060000,D,33.984959,-6.730217,141.000000,42.132999,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:18,92.400000,42.060000,D,33.984959,-6.730217,141.000000,42.132999,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:19,92.360000,42.060000,D,33.984959,-6.730217,141.000000,42.132999,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:20,92.340000,42.060000,D,33.984959,-6.730217,141.000000,42.132999,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:21,92.320000,42.060000,D,33.984959,-6.730217,141.000000,42.132999,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:22,92.300000,42.060000,D,33.984959,-6.730217,141.000000,42.132999,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:23,92.280000,42.060000,D,33.984959,-6.730217,141.000000,42.132999,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:24,92.280000,42.060000,D,33.984959,-6.730217,141.000000,42.132999,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:25,92.280000,42.060000,D,33.984959,-6.730217,141.000000,42.132999,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:26,92.260000,42.060000,D,33.984959,-6.730217,141.000000,42.132999,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:27,92.240000,42.620000,D,33.984959,-6.730217,141.000000,42.132999,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:28,92.240000,42.620000,D,33.984959,-6.730217,141.000000,42.132999,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:29,92.220000,42.620000,D,33.984959,-6.730217,141.000000,42.132999,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:30,92.200000,43.170000,D,33.984959,-6.730217,141.000000,42.132999,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:31,92.200000,43.170000,D,33.984959,-6.730217,141.000000,42.132999,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:32,92.180000,43.170000,D,33.984959,-6.730217,141.000000,42.132999,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:33,92.160000,43.170000,D,33.984959,-6.730217,141.000000,42.132999,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:34,92.140000,42.620000,D,33.984959,-6.730217,141.000000,42.132999,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:35,92.140000,42.620000,D,33.984959,-6.730217,141.000000,42.132999,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:36,92.120000,42.620000,D,33.984959,-6.730217,141.000000,42.132999,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:37,92.100000,43.620000,D,33.984959,-6.730217,141.000000,42.132999,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:38,92.080000,43.620000,D,33.984959,-6.730217,141.000000,42.132999,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:39,92.060000,43.620000,D,33.984959,-6.730217,141.000000,42.132999,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:40,92.040000,45.170000,D,33.982708,-6.731413,141.000000,45.262882,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:41,92.020000,45.730000,D,33.982708,-6.731413,141.000000,45.262882,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:42,92.020000,45.730000,D,33.982708,-6.731413,141.000000,45.262882,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:43,91.980000,45.730000,D,33.982708,-6.731413,140.000000,45.262882,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:44,91.960000,46.280000,D,33.982708,-6.731413,140.000000,45.262882,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:45,91.940000,47.280000,D,33.982708,-6.731413,140.000000,45.262882,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:46,91.920000,47.280000,D,33.982708,-6.731413,140.000000,45.262882,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:47,91.920000,47.840000,D,33.981915,-6.731653,140.000000,45.262882,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:48,91.880000,48.280000,D,33.981915,-6.731653,140.000000,45.262882,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:49,91.880000,48.280000,D,33.981915,-6.731653,140.000000,45.262882,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:50,91.860000,48.280000,D,33.981915,-6.731653,140.000000,45.262882,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:51,91.820000,48.840000,D,33.981915,-6.731653,140.000000,45.262882,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:52,91.820000,49.950000,D,33.981915,-6.731653,140.000000,45.262882,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:53,91.780000,49.950000,D,33.981915,-6.731653,140.000000,45.262882,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:54,91.780000,50.390000,D,33.981915,-6.731653,140.000000,45.262882,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:55,91.760000,50.390000,D,33.981915,-6.731653,140.000000,45.262882,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:56,91.740000,50.940000,D,33.981915,-6.731653,140.000000,45.262882,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:57,91.720000,50.940000,D,33.981915,-6.731653,140.000000,45.262882,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:58,91.680000,50.940000,D,33.981915,-6.731653,140.000000,45.262882,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:41:59,91.640000,50.940000,D,33.981915,-6.731653,140.000000,45.262882,19.600000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:42:00,91.640000,50.940000,D,33.980759,-6.733002,140.000000,52.078243,19.500000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:42:01,91.640000,48.840000,D,33.980759,-6.733002,140.000000,52.078243,19.500000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:42:02,91.660000,48.280000,D,33.980759,-6.733002,140.000000,52.078243,19.500000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:42:03,91.660000,48.280000,D,33.980759,-6.733002,140.000000,52.078243,19.500000,83.000000,Clouds,0.000000,0,60.000000
06/30/2021,09:42:04,91.660000,44.730000,D,33.980759,-6.733002,140.000000,52.078243,19.500000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:42:05,91.680000,42.620000,D,33.980759,-6.733002,140.000000,52.078243,19.500000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:42:06,91.680000,42.060000,D,33.980759,-6.733002,140.000000,52.078243,19.500000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:42:07,91.680000,41.070000,D,33.980759,-6.733002,140.000000,52.078243,19.500000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:42:08,91.680000,38.960000,D,33.980759,-6.733002,140.000000,52.078243,19.500000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:42:09,91.700000,37.400000,D,33.980759,-6.733002,140.000000,52.078243,19.500000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:42:10,91.700000,36.400000,D,33.980759,-6.733002,140.000000,52.078243,19.500000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:42:11,91.700000,35.850000,D,33.980759,-6.733002,140.000000,52.078243,19.500000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:42:12,91.700000,35.290000,D,33.980759,-6.733002,140.000000,52.078243,19.500000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:42:13,91.680000,35.290000,D,33.980145,-6.734082,139.000000,52.078243,19.500000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:42:14,91.700000,35.290000,D,33.980145,-6.734082,139.000000,52.078243,19.500000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:42:15,91.680000,32.740000,D,33.980145,-6.734082,139.000000,52.078243,19.500000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:42:16,91.680000,31.630000,D,33.980145,-6.734082,139.000000,52.078243,19.500000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:42:17,91.680000,30.630000,D,33.980145,-6.734082,139.000000,52.078243,19.500000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:42:18,91.700000,25.750000,D,33.980145,-6.734082,139.000000,52.078243,19.500000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:42:19,91.700000,25.750000,D,33.980145,-6.734082,139.000000,52.078243,19.500000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:42:20,91.700000,23.860000,D,33.980145,-6.734082,139.000000,52.078243,19.500000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:42:21,91.680000,25.860000,D,33.980145,-6.734082,139.000000,52.078243,19.500000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:42:22,91.660000,25.860000,D,33.980145,-6.734082,139.000000,52.078243,19.500000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:42:23,91.640000,29.630000,D,33.979397,-6.734839,139.000000,27.965200,19.500000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:42:24,91.620000,29.630000,D,33.979397,-6.734839,139.000000,27.965200,19.500000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:42:25,91.600000,31.190000,D,33.979397,-6.734839,139.000000,27.965200,19.500000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:42:26,91.580000,33.300000,D,33.979397,-6.734839,139.000000,27.965200,19.500000,83.000000,Clouds,0.000000,0,40.000000
06/30/2021,09:42:27,91.560000,33.300000,D,33.979397,-6.734839,139.000000,27.965200,19.500000,83.000000,Clouds,0.000000,0,40.000000
